,projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_metro,school_district,school_county,school_charter,school_magnet,teacher_prefix,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,date_posted,datefullyfunded
31035,4035b821a3d8a80dc97720b87816a522,c7b138aab81cc52c630edb5209ffd412,8506862c7540f01cb5ec024c5c328e1a,262954000000.0,43.27823,-86.28793399999999,Muskegon,MI,suburban,Reeths-puffer School District,Muskegon,f,f,Ms.,Special Needs,Special Needs,Character Education,Applied Learning,Technology,moderate poverty,Grades PreK-2,692.0,50.0,t,4/12/13,5/11/13
78015,9f9fc602c55596c100ff21767ddf9586,392095364629414ec7e7af0b736b1cf9,05f35336433b0fd9eafdb9057977dff4,120123000000.0,27.429712,-82.436226,Bradenton,FL,rural,Manatee Co School District,Manatee,f,f,Mrs.,Mathematics,Math & Science,,,Technology,moderate poverty,Grades 6-8,794.52,140.0,f,8/23/13,9/21/13
104895,d6b3050ab0c022617eb05915de305858,38ee05bb1b00a45f0eae90b835c3d18f,74b1dca0d489f66dfedfddb5cf86a39a,540012000000.0,38.671644,-80.775633,Gassaway,WV,rural,Braxton Co School District,Braxton,f,f,Mrs.,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Other,high poverty,Grades PreK-2,519.4,25.0,f,8/10/13,9/2/13
28882,3bc82dc171866fc1db0b57e7ae95602c,35d80eab32e1be1baf324a49d0682ba6,fdc9aa78f8b6bb741ecaccc66df6356b,270579000000.0,44.815247,-93.295968,Bloomington,MN,urban,Bloomington Pub Sch Dist 271,Hennepin,f,f,Mrs.,Literacy,Literacy & Language,Health & Life Science,Math & Science,Other,high poverty,Grades 3-5,171.87,17.0,f,12/2/13,1/23/14
63988,8344d76559c5537e3d243cad82933d4c,3d5d2cb43b6c81e69452974aa1663a41,5bd9bab24f5f5d83a2e4baa3ae4d4a3c,360408000000.0,40.730427,-73.260921,Bay Shore,NY,suburban,Bay Shore Union Free Sch Dist,Suffolk,f,f,Mrs.,Literacy,Literacy & Language,,,Books,high poverty,Grades PreK-2,344.48,26.0,f,6/29/12,8/15/12
55129,7182050e710aba402e0469d138228b4c,9b71b0ae20fc3504f9d5397607826fca,49f2b7d656da6f5b850ae62d302c9507,62271003039.0,34.072123,-118.20600400000001,Los Angeles,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Ms.,Special Needs,Special Needs,Literacy,Literacy & Language,Books,high poverty,Grades PreK-2,547.54,20.0,t,9/23/12,11/8/12
47530,61eaf6c23914f197fb77bc573462f42c,e307510d3164bdab1841e85eb3f317cc,3acb1301f5e9b0955c0006accf4dc35e,61440001692.0,37.552069,-121.994759,Fremont,CA,urban,Fremont Unif School District,Alameda,f,f,Mr.,Extracurricular,Applied Learning,,,Trips,moderate poverty,Grades 9-12,14364.71,5.0,f,10/4/12,11/5/12
64647,848d37e37246f4313a3bc4f0dce326e6,76ba21f0e3439d36330b861f54e517ae,01153e5f13844787235d819d4642bc87,481023000000.0,32.806713,-97.230766,Richland Hls,TX,suburban,Birdville Ind School District,Tarrant,f,f,Mrs.,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,311.42,55.0,f,4/12/12,5/21/12
16211,217d19f6091ad1f27fd2c4395576034e,ccfd1343bbba3afe22faa0f1731a9347,c00c894f457d85112788ca365641e9ae,250798000000.0,42.252824,-71.052976,Milton,MA,suburban,Milton School District,Norfolk,f,f,Mrs.,Foreign Languages,Literacy & Language,Literacy,Literacy & Language,Other,moderate poverty,Grades 3-5,595.34,409.0,f,10/12/13,11/20/13
85623,af293651cffd5d2135ee640be4fad9ae,8c1bf30fd4742cc6ac0eac0d8062ab7b,4ed582ed2e62a59e251b9240c07cb30a,,42.323948,-71.087524,Roxbury,MA,urban,Massachusetts Dept of Ed,Suffolk,t,f,Ms.,Health & Life Science,Math & Science,Applied Sciences,Math & Science,Supplies,highest poverty,Grades 9-12,193.93,150.0,f,8/20/12,9/29/12
124022,fe29c8031480caeb12caa2481cd2960c,19b154b8c645a0fc30e76198e429e8f1,a7641336216ea16ed8b8857cc7a678ff,181014000000.0,39.504785999999996,-85.795653,Shelbyville,IN,,Shelbyville Central Sch Dist,Shelby,f,f,Mr.,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Technology,high poverty,Grades 6-8,193.79,125.0,f,8/4/12,9/3/12
11009,16a3622d91d313ba3649833b9e88f072,e0aa613811887ff819ca9f08c0a25b50,5076e3f7beb845474413d37e2380acd3,490087000000.0,40.80373,-111.94767,Salt Lake Cty,UT,urban,Salt Lake City School District,Salt Lake,f,f,Ms.,Literacy,Literacy & Language,,,Technology,highest poverty,Grades PreK-2,429.61,26.0,t,2/19/12,3/21/12
89261,b6ad3f7c8fa5fe0b3639572f0c679d50,35519b766d6be2266f49b575a62de322,8b6dc5b235141d836febd91a35ce4d48,170993000000.0,41.942221999999994,-87.77654,Chicago,IL,urban,O'hare Elementary Network,Cook,f,f,Ms.,Music,Music & The Arts,Performing Arts,Music & The Arts,Technology,highest poverty,Grades PreK-2,521.07,600.0,t,11/17/12,12/23/12
108734,de65a1241642ba044346b507716adebb,64eab82757c3827b0e0ae737d5590638,0b81d9eca33aa201d43ee786e2f0b21d,220084000000.0,30.008153999999998,-90.173024,Metairie,LA,urban,Jefferson Parish Pub Sch Dist,Jefferson,f,f,Ms.,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Technology,highest poverty,Grades 6-8,568.22,73.0,f,11/3/13,2/5/14
12596,19f1373ddf129902501fe306b1922424,74ad25800971dd2b6886e772d9a7316f,ee36b97ba7ae283f97fbba52adc075dd,63471005848.0,37.69743,-122.151436,San Leandro,CA,urban,San Lorenzo Unified Sch Dist,Alameda,f,f,Ms.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,high poverty,Grades PreK-2,1961.64,120.0,f,9/6/12,11/17/12
53915,6f03b160cea0448629052d26f2960d40,ab6bf4de7a2669a1d146287f39a181f2,64f782a58982b371b3f919744365248f,483312000000.0,29.465403000000002,-98.588562,San Antonio,TX,urban,Northside Ind School District-Bexar,Bexar,f,f,Ms.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Other,highest poverty,Grades 3-5,264.53,400.0,f,8/5/13,8/20/13
15922,20f0ae08b95c2b2483944c04df094288,3db0f24401dd59444b49dda33c50f551,988834a9b7b47e97c620593d2397c593,484441000000.0,31.355903,-100.200467,Wall,TX,rural,Wall Ind School District,Tom Green,f,f,Mrs.,Applied Sciences,Math & Science,,,Technology,moderate poverty,Grades PreK-2,240.89,30.0,t,11/3/12,11/23/12
68880,8d08fcb7b61ffda8c7b0e28a8d8c9605,eaa078194b1be7f64e0dd142db94fea9,60d82786cf9c6cc7f1233367ca7c10b4,170993000000.0,41.83713,-87.717917,Chicago,IL,urban,Pilsen-little Village Network,Cook,f,f,Ms.,Health & Wellness,Health & Sports,Gym & Fitness,Health & Sports,Other,highest poverty,Grades 6-8,338.84,40.0,f,2/3/13,2/22/13
59824,7b0dbb030cda28229bb217e1a1c2666d,e8d050134f9b6b42330939cb05f11079,653d06b87cd0d71aacf80ae375ea73ca,62865004437.0,33.80809,-117.794301,Orange,CA,urban,Orange Unified School Dist,Orange,f,f,Mrs.,Visual Arts,Music & The Arts,Literacy,Literacy & Language,Supplies,moderate poverty,Grades PreK-2,763.79,30.0,f,10/8/13,11/3/13
62735,80d6f7c007fdae33d02a0be7bb9921f9,ea9e13bfb9ed312e392bd7cafe00527b,2f37ecda08df5a767528dee268756090,480744000000.0,32.469528000000004,-99.73700000000001,Abilene,TX,urban,Abilene Ind School District,Taylor,f,f,Mrs.,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,327.47,24.0,f,6/2/12,7/26/12
6989,0ea03d2ffb4fe16cb84f3dd5a88763a3,86c76530c49ee6a0eb917c7a02e51f69,ccfa9cded388f19962a71c86950e523c,370001000000.0,35.169638,-78.967726,Spring Lake,NC,suburban,Cumberland Co School District,Cumberland,f,f,Mrs.,Health & Life Science,Math & Science,Applied Sciences,Math & Science,Supplies,highest poverty,Grades 6-8,362.24,170.0,t,11/16/13,12/13/13
105157,d72dddca62c41f941e3df11f5a776d1a,13c4b4e3aec3c8ed8926f82857cc0399,f13f2f3e031d807726060489b0ef5c3b,120087000000.0,27.957168,-82.468221,Tampa,FL,urban,Hillsborough Co Pub Sch Dist,Hillsborough,f,t,Mrs.,Performing Arts,Music & The Arts,Community Service,Applied Learning,Supplies,high poverty,Grades 9-12,658.27,200.0,t,8/27/13,10/13/13
37492,4d451ac12c5afbdcf2019c80ad521374,8e18050ee7c51df5b28f7599283f5709,bdf4498244cd5c8e2dffbe84bef13035,360009000000.0,40.839465999999994,-73.901764,Bronx,NY,urban,New York City Dept Of Ed,Bronx,f,f,Ms.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades 9-12,257.35,200.0,f,2/18/13,3/23/13
118,00433be1fba8e663d5d1f45d4ce25d0b,f19717f6473da65922ab0f74f43abed7,6650c28d7b45b4d3dc784f8e82ec9cba,40593001378.0,33.634910999999995,-111.94931000000001,Scottsdale,AZ,urban,Paradise Valley Unif SD 69,Maricopa,f,f,Ms.,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Books,moderate poverty,Grades 3-5,230.87,27.0,t,7/10/13,9/2/13
116488,ee87735556a2b6acac8c8623433d2788,66d5988bbbb8ff9719d8b2e57841020b,a3bd476b43c2a9be12318148ebfa261c,120039000000.0,25.929951000000003,-80.17823800000001,N Miami Beach,FL,suburban,Miami-dade Co Public Sch Dist,Miami-Dade,f,f,Mrs.,Literature & Writing,Literacy & Language,,,Technology,highest poverty,Grades 6-8,475.45,200.0,f,10/26/13,11/30/13
28947,3bea5f1cb6650e50ef3707311ed94bc4,db979be95888853c1218038b0d44cbe8,71961b3a8ef310bc56e97bf0d4370de7,360009000000.0,40.854983000000004,-73.903357,Bronx,NY,urban,New York City Dept Of Ed,Bronx,f,f,Ms.,ESL,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,258.49,40.0,t,9/3/13,9/21/13
107679,dc53865ca246c09be953a65dd7078aa8,67115ceb8355e5e1080df9d9ad9638c9,5abeec3ecdb19169e3d3a3c2d2cf8583,470447000000.0,36.28765,-88.705688,Dresden,TN,rural,Weakley Co School District,Weakley,f,f,Mrs.,Applied Sciences,Math & Science,,,Technology,high poverty,Grades 3-5,264.34,98.0,f,10/31/12,1/17/13
78598,a0d487865b792af64859e42060e981b9,a51b82cd7e1da67efa10c5172668408a,4f58832d59159340167d8c86b4698ea0,120087000000.0,28.034190000000002,-82.46763100000001,Tampa,FL,urban,Hillsborough Co Pub Sch Dist,Hillsborough,f,f,Mr.,College & Career Prep,Applied Learning,Other,Applied Learning,Technology,high poverty,Grades 9-12,527.05,200.0,t,6/8/13,7/25/13
18245,259596496876c7a8c9693e8d8602bc56,8b83b51474276758c178b94cb1bde661,c47d7ebf585950d33f8071e8e6d18b7c,180327000000.0,41.685565999999994,-86.003592,Elkhart,IN,urban,Elkhart Cmty School District,Elkhart,f,f,Mrs.,Health & Wellness,Health & Sports,Gym & Fitness,Health & Sports,Supplies,highest poverty,Grades 6-8,456.66,600.0,f,8/11/13,8/28/13
67452,8a23148341d4453e18bcefc4329737ed,dcdd66ad169592a22894c7a03f3b8249,6433d7488d2287074c9d7f96d8234fca,,36.224058,-95.963732,Tulsa,OK,urban,Tulsa Independent Sch Dist,Tulsa,f,f,Mr.,Literacy,Literacy & Language,History & Geography,History & Civics,Technology,highest poverty,Grades 6-8,744.99,180.0,t,8/17/13,12/14/13
52391,6bcf6ab4bc908908064b52bf6a445a93,f5730591209b918e6a838d95adcb6d3d,204c9eb0bfc8f1619c0fc7d7efa2260c,120150000000.0,26.348631,-80.088643,Boca Raton,FL,urban,Palm Beach Co School District,Palm Beach,f,f,Mrs.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades PreK-2,1303.22,18.0,f,9/28/13,1/19/14
12322,195d7158a653344d10e2fd21c759b823,5473744eb56c7b8ee793edfb2e7b75d1,e13973b1a9c71393f5e1907c89209181,173093000000.0,39.592733,-89.576851,Pawnee,IL,,Pawnee Cmty Unit Sch Dist 11,Sangamon,f,f,Mrs.,Literature & Writing,Literacy & Language,,,Supplies,moderate poverty,Grades 3-5,301.99,100.0,f,8/4/13,8/10/13
9974,14914e108c13391264fb033fa56c743c,552da84f46aebe79225f4be7d8f3b861,ca0a06ab48f7a9db3b41f33471d7f365,,34.121323,-117.326591,San Bernardino,CA,urban,San Bernardino City Unified SD,San Bernardino,t,f,Ms.,Visual Arts,Music & The Arts,Other,Applied Learning,Technology,highest poverty,Grades 9-12,850.32,90.0,t,10/21/12,11/1/12
95167,c2b9549f5c6e98b9ea2bbd340b335f3a,df2b077bc826946a6c32bdfa4f0802e6,773e87775694c59754b97b841b023a4f,63186004916.0,37.473807,-122.14693100000001,E Palo Alto,CA,suburban,Ravenswood City Elem Sch Dist,San Mateo,f,f,Ms.,Environmental Science,Math & Science,Literacy,Literacy & Language,Trips,highest poverty,Grades PreK-2,935.36,56.0,f,8/17/12,9/15/12
17245,238d6e0da2e2c765b016a72442c5bbf3,90c800fb10a7d4efd5c1c3a44c6274c6,46dc3bf42fce21fc4c20e46cf7c1b133,483808000000.0,30.44578,-97.686479,Austin,TX,suburban,Round Rock Ind School Dist,Travis,f,f,Ms.,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,high poverty,Grades 3-5,395.68,45.0,t,8/7/12,8/18/12
52443,6bea26ff58c065aeaff4a338b0cb22eb,085e67b6c4e52c7dd659e0e7804fc6de,c88bee60403120b0bc149b9c3c38d090,,40.67625,-73.774963,Jamaica,NY,urban,New York City Dept Of Ed,Queens,f,f,Ms.,Applied Sciences,Math & Science,Health & Life Science,Math & Science,Supplies,highest poverty,Grades 6-8,500.38,260.0,f,2/5/13,2/11/13
92364,bd0e4e1759e23ba44beaa2a749a2336c,fe03f107394b1db33e2f22b93a22bd7f,0b986a2885c2bd0617ffb4562f7143eb,60261008240.0,33.837691,-117.935924,Anaheim,CA,urban,Anaheim City School District,Orange,f,f,Ms.,Music,Music & The Arts,Mathematics,Math & Science,Other,highest poverty,Grades 3-5,611.72,240.0,f,11/3/12,12/7/12
93712,bfbe5ae606a42ad10da89e12b3d3caf4,ccf5ec02f4bdc3a1e29af3feb697172e,7ad5c39ee6c781c3d369b60ba4d41ab9,160210000000.0,43.702462,-116.346028,Eagle,ID,suburban,Meridian Joint School Dist 2,Ada,f,f,Ms.,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,moderate poverty,Grades PreK-2,2078.85,24.0,f,10/27/13,11/4/13
17810,24c2ce4c689dae8796e51c4ed96e6422,26b007327ed9920e68234b11c2f87105,6fec2aff9cfc1b3683133ee32833f65e,263102000000.0,42.121439,-85.631185,Schoolcraft,MI,suburban,Schoolcraft Cmty School Dist,Kalamazoo,f,f,Ms.,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Other,moderate poverty,Grades PreK-2,604.56,23.0,f,7/20/13,7/31/13
75742,9b2500231ceff8a2aef089860ef10fbc,8a4812f3f2e316b5b3af5214d5c93d07,ba1a859c2e03f0d4dde4bfdce8bcb3e9,120147000000.0,28.25723,-81.33343,Kissimmee,FL,suburban,Osceola Co School District,Osceola,f,f,Ms.,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Books,high poverty,Grades 6-8,173.01,65.0,f,8/25/13,9/9/13
50428,67d7fbe8c5fcc3f00833a33b49f66196,8ff2b82eb5c3b763a5890430ac6000f9,1a43df99855c7b09741a945e9d6744f2,,41.694103000000005,-71.163239,Fall River,MA,urban,Massachusetts Dept of Ed,Bristol,t,f,Ms.,Mathematics,Math & Science,Applied Sciences,Math & Science,Technology,high poverty,Grades 3-5,518.68,55.0,t,10/28/12,1/26/13
66695,888f9ea69257c4d2c6cd417866bcea6e,0ab8e28843ad63d35477ef4e622ed7e1,65b4d805342a9ee933c7d6741878f871,480783000000.0,29.709431,-95.59643100000001,Houston,TX,urban,Alief Ind School District,Harris,f,f,Mrs.,Literacy,Literacy & Language,Foreign Languages,Literacy & Language,Technology,highest poverty,Grades 9-12,1135.68,500.0,t,10/31/13,2/5/14
83564,aaec2b488bdddb6c4ecf4ff8d93e69f5,3535b780bdef461d85056f00c9583cdc,59f2f2d9cb3f9ba76abe5f5d0fafd284,360012000000.0,40.723791999999996,-73.951542,Brooklyn,NY,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,Mrs.,Literature & Writing,Literacy & Language,Visual Arts,Music & The Arts,Technology,highest poverty,Grades 9-12,407.64,100.0,f,10/23/12,11/8/12
120949,f7d00954774a7210fabe27f65c0d7245,2fbbc1a09eadd1f8c6a195e67c0306f3,fe9e67653d9edd6364aabe129fb7f8df,450144000000.0,32.892406,-80.071431,Charleston,SC,urban,Charleston Co School District,Charleston,f,f,Mrs.,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades 3-5,525.78,20.0,t,8/31/12,9/7/12
54533,70313e9809eaf9d6762f79c6ae0eb9cb,0712c709bbf151e884933e311c2d0b83,2965d404453ebc02945e7259b85101e6,62271010527.0,34.192738,-118.463876,Van Nuys,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Ms.,Literacy,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades 3-5,371.44,24.0,t,1/8/12,2/14/12
11759,1827d93f2a0d0f198845c12644f60325,2285ee25c4105be88ec5a41e9adc166f,5f1af78af1d580663ba3741247dfc8b7,62271002910.0,34.165813,-118.43899499999999,Van Nuys,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mrs.,Social Sciences,History & Civics,Literacy,Literacy & Language,Technology,high poverty,Grades 3-5,1218.89,34.0,f,12/27/13,3/6/14
95813,c41bd4adcbb71e39d76bd74ab7031b69,e7593ad5b599fc00bcccaa50a591bbac,5947fc27e3db71cb01fa696261d35ff3,360528000000.0,40.761413,-73.23208100000001,Brentwood,NY,suburban,Brentwood Union Free Sch Dist,Suffolk,f,f,Mrs.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades 3-5,392.33,30.0,f,7/28/13,8/20/13
115000,eb771416a93d552c738f07597ef16f69,8ccf3f00277c3ea9177eeea92fb9f261,ed2dc9d9392a30f14926d12b9a910677,271878000000.0,44.160107,-93.961497,Mankato,MN,,Mankato Area Public Schs,Blue Earth,f,f,Mrs.,Literacy,Literacy & Language,,,Supplies,high poverty,Grades PreK-2,276.44,38.0,f,10/19/13,12/30/13
90832,b9e894a18ca030b81e542513a43d2ebf,f57d6ace1242c297c2181ec027155b89,0e58887d7ec353dc8c0ee221916b4778,410386000000.0,44.923225,-123.29988300000001,Dallas,OR,,Dallas School District 2,Polk,f,f,Mr.,Applied Sciences,Math & Science,College & Career Prep,Applied Learning,Technology,high poverty,Grades 6-8,2452.94,450.0,f,11/19/13,2/13/14
58942,79503a3613a7861daef13eddf54bf076,27e1233909002bf7d32cafd18b6ea29d,c372f135feac670e1ccb805ac9b273a1,341032000000.0,39.389162,-75.074861,Millville,NJ,,Millville Public Schools,Cumberland,f,f,Mrs.,Literacy,Literacy & Language,,,Books,high poverty,Grades 3-5,490.01,18.0,f,11/25/13,12/29/13
30317,3eb421b82b10d36a839c2893d8a495a0,3a3756be9f1fa037fcedb5e6bc950555,168307b9e59166d6018131091902e6da,63459005698.0,37.251765999999996,-121.884621,San Jose,CA,urban,San Jose Unified School Dist,Santa Clara,f,f,Ms.,Mathematics,Math & Science,Special Needs,Special Needs,Supplies,highest poverty,Grades PreK-2,532.29,24.0,f,1/18/12,1/31/12
2043,045f0b55f4b4aa469b47229bb6bc8c98,f55ce1d8f9a2da08f03853b6e66b8772,4eb751a46198d055504c091f1cf0ece8,360008000000.0,40.719221999999995,-73.983253,New York,NY,urban,New York City Dept Of Ed,New York (Manhattan),f,f,Ms.,Special Needs,Special Needs,,,Supplies,highest poverty,Grades 3-5,213.05,31.0,t,6/29/13,7/20/13
48619,64167f1e061f409ab4b1fab4e8f43508,ed6bfead50305ed3849b8fd9a02d07cc,3511572be2cc0a766d7ba0339ead6663,403024000000.0,36.149189,-95.877498,Tulsa,OK,urban,Tulsa Independent Sch Dist,Tulsa,f,f,Mr.,Literacy,Literacy & Language,Mathematics,Math & Science,Books,highest poverty,Grades 6-8,223.48,25.0,t,9/4/12,10/22/12
12259,193b3d32e688da8a3f3ba7f8f0ce1d03,abe4dabb7864f4c548d230cf9070e03f,8409f70bcd81bc06e4b9efca68eed8f6,62805011920.0,37.761958,-122.19320900000001,Oakland,CA,urban,Oakland Unified School Dist,Alameda,f,f,Mr.,Mathematics,Math & Science,,,Technology,highest poverty,Grades 9-12,322.21,150.0,t,5/19/12,6/6/12
19151,2777aab4530558cfbf1c807e1079e8ec,86f5225f1626bfdc486b5a8a78410f82,650819d127da45d0fc466d38da60a702,40269002340.0,33.623922,-112.38521000000001,Surprise,AZ,rural,Dysart Unified School Dist 89,Maricopa,f,f,Ms.,Health & Life Science,Math & Science,Mathematics,Math & Science,Supplies,high poverty,Grades 6-8,261.78,50.0,f,6/23/12,6/28/12
94410,c13b0dc48615750357059045289c6d45,6fabfa931a8bfb51428df0662532be10,ce86f40650724323c0eaa2f1aa8bd379,370378000000.0,35.738983000000005,-79.65361,Ramseur,NC,rural,Randolph Co School District,Randolph,f,f,Mr.,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,highest poverty,Grades PreK-2,737.04,20.0,t,8/30/13,11/11/13
29058,3c2814bb56ac3af44017619c17beb78f,6a8f35273d673cef77406c1649599c59,d7898ba4a42b3ae9b5b2afe2f882475a,10327001239.0,33.578433000000004,-86.77150300000001,Tarrant,AL,suburban,Tarrant City School District,Jefferson,f,f,Mrs.,Mathematics,Math & Science,Literacy,Literacy & Language,Supplies,highest poverty,Grades PreK-2,524.22,25.0,f,4/11/12,4/19/12
112780,e6a0435e0493cac6bb2465211bde1d71,77f0141f1b18db1893dd0ce852af63e7,f906fc3105e745e98876538ebf118a3c,340450000000.0,40.504826,-74.408889,Edison,NJ,suburban,Edison Twp Public School Dist,Middlesex,f,f,Ms.,Literacy,Literacy & Language,Mathematics,Math & Science,Supplies,moderate poverty,Grades PreK-2,452.05,15.0,f,2/7/13,5/14/13
41186,54c6a05926e3dedfcbea73429e3b23f4,88cff196dae7ee39f380627c72caaeb3,d0ff5a7837479ba6bff3dd6d002ba3b5,490036000000.0,40.640944,-111.891326,Salt Lake Cty,UT,suburban,Granite School District,Salt Lake,f,f,Mrs.,Literacy,Literacy & Language,,,Books,high poverty,Grades PreK-2,240.14,25.0,f,6/22/13,10/4/13
30730,3f8dfa0a42f647c3bf9328ee29ed3840,c4093fa75e5b31937b5f4c56189e7b32,3dd2e61c7572bf83b1c2c3965d9f1ae1,63384005240.0,38.533535,-121.475284,Sacramento,CA,urban,Sacramento City Unif Sch Dist,Sacramento,f,f,Ms.,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,670.98,14.0,f,4/11/13,7/18/13
118997,f38fbb0889c24acc7542fb0d33a1cef1,d9d89191f0a3af6623d5d36ed68cc81c,7c2bab9c773c8de97f6bd6e01d5e2520,250861000000.0,42.344941999999996,-71.210959,Newtonville,MA,urban,Newton Public School District,Middlesex,f,f,Mr.,Applied Sciences,Math & Science,Environmental Science,Math & Science,Technology,moderate poverty,Grades 9-12,2452.94,100.0,f,11/21/13,1/11/14
69544,8e7ba2f0d465db947a951d1bc05ef513,2850f43606ae89eb3ff22fbd76ac7ad9,24c57714f1de10f3802b60a4ad3590b2,410002000000.0,45.602378,-123.006677,North Plains,OR,rural,Hillsboro School District 1j,Washington,f,f,Mrs.,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,moderate poverty,Grades PreK-2,2381.53,120.0,f,11/9/13,12/5/13
41759,55e005965ff8f8992787a3052b87b034,835fca6180dfb0222ed440d067630ef4,69d8161061f9809396e745d8597f2c59,63570006100.0,34.011677,-118.471294,Santa Monica,CA,urban,Santa Monica-malibu Unif SD,Los Angeles,f,f,Mrs.,Mathematics,Math & Science,,,Supplies,high poverty,Grades 3-5,425.31,29.0,f,9/5/12,9/12/12
30301,3ead14783500ec04d598c71582d30b9a,54882fe522bba29fc8bc43757ce85892,24307dd9a2920d323c8a6c554b339f46,540045000000.0,40.531237,-80.57122,New Cumberlnd,WV,rural,Hancock Co School District,Hancock,f,f,Ms.,Mathematics,Math & Science,,,Supplies,high poverty,Grades 6-8,255.69,78.0,t,3/30/12,4/4/12
20264,29caa7898de152579e54392d7ee1f0bf,93742ca0528264243b25e42e25d3d75a,92f8ff45cab266a4929614ffd90e9c2d,510126000000.0,38.800518,-77.09133100000001,Alexandria,VA,suburban,Fairfax Co Public School Dist,Fairfax,f,f,Mr.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades 3-5,874.67,85.0,f,3/4/12,6/6/12
